client_activity_id;unit_id;year_id;group_id;expense_invoices;sales;note
1703;9771;2;1;1;657022;
1704;4020;2;1;1;63887;
1705;4024;2;1;1;10342.99;
1706;4041;2;2;3;109705;
1707;4042;2;2;2;272927;
1708;4049;2;4;36;3503826.25;
1709;4057;2;2;3;106529;
1710;4077;2;3;10;1194227.8;
1711;9742;2;3;5;184125.9;
1712;4085;2;3;10;2150039;
1713;4120;2;3;8;231147.5;
1714;4158;2;2;2;269942.5;
1715;4165;2;2;3;644385.75;
1716;4172;2;1;1;167640;
1717;4174;2;4;28;646458.11;
1718;9877;2;2;2;43768;
1719;11809;2;1;1;800593.01;
1720;4198;2;4;20;375042.6;
1721;4199;2;4;17;145589.92;
1722;4202;2;4;12;1251242.35;
1723;9949;2;1;1;4820;
1724;4222;2;1;1;7753;
1725;4232;2;4;11;496243.2;
1726;4247;2;1;1;20805;
1727;4255;2;2;3;70933.5;
1728;4260;2;1;1;7569;
1729;4264;2;2;3;17663;
1730;4268;2;3;4;45731.8;
1731;4274;2;2;2;74293;
1732;4302;2;4;20;370006.4;
1733;4304;2;4;14;1316925.9;
1734;4330;2;2;2;215572.5;
1735;9919;2;2;2;777769;
1736;4344;2;4;16;98252.62;
1737;4346;2;1;1;1049588;
1738;4354;2;1;1;25740;
1739;4380;2;2;2;5494.9;
1740;4394;2;3;7;81725.2;
1741;4400;2;2;2;34865;
1742;4421;2;4;21;1825655;
1743;10007;2;1;1;29056;
1744;9768;2;1;1;10650;
1745;4436;2;3;9;597211;
1746;9826;2;1;1;11780;
1747;4445;2;4;16;89904.5;
1748;4462;2;4;15;186789.5;
1749;4464;2;2;2;50285;
1750;4468;2;4;21;620028;
1751;4471;2;4;33;1383199.11;
1752;4478;2;4;14;389300.49;
1753;4432;2;2;2;24156;
1754;4500;2;4;32;13111975.99;
1755;4501;2;5;90;10878339.44;
1756;4510;2;3;9;785134.5;
1757;4524;2;3;5;169332.99;
1758;9979;2;3;6;126400;
1759;4555;2;4;20;1126062;
1760;4558;2;3;4;831817;
1761;4574;2;3;7;44109.1;
1762;4584;2;3;4;105647.7;
1763;4594;2;3;6;368859.5;
1764;4615;2;2;2;26947;
1765;4637;2;2;3;19038;
1766;4638;2;4;19;396014.51;
1767;4643;2;1;1;3930;
1768;4644;2;2;2;20754.5;
1769;4649;2;2;3;536073.5;
1770;4651;2;3;6;680845.85;
1771;4658;2;4;36;1178213.1;
1772;4666;2;2;2;73872.2;
1773;4687;2;2;3;268878;
1774;4694;2;3;5;521150;
1775;9976;2;1;1;1700;
1776;4734;2;4;12;123685.6;
1777;4742;2;3;10;655384.4;
1778;4747;2;4;19;2170859.69;
1779;4759;2;5;67;5240826.7;
1780;4765;2;2;2;228185.8;
1781;9985;2;1;1;376133.5;
1782;4775;2;5;59;4033033.61;
1783;4783;2;2;2;315305.5;
1784;4784;2;2;3;45743;
1785;9910;2;1;1;8075;
1786;4839;2;2;2;13363.01;
1787;4840;2;3;6;1929986.75;
1788;4847;2;3;4;2365961.5;
1789;4859;2;3;7;206850;
1790;10002;2;1;1;168355;
1791;4913;2;2;3;125793;
1792;4924;2;4;17;282059.85;
1793;4932;2;2;2;18510;
1794;9630;2;2;3;36550;
1795;4968;2;4;34;2627746.5;
1796;4976;2;5;142;3989763.9;
1797;4990;2;4;33;1331673.4;
1798;5000;2;1;1;1908;
1799;9977;2;1;1;9780;
1800;10008;2;1;1;1524;
1801;5026;2;2;2;426463.01;
1802;5032;2;2;3;39541.75;
1803;9972;2;2;2;65327.5;
1804;9954;2;1;1;16002;
1805;5055;2;5;68;5125709.17;
1806;9815;2;1;1;16530;
1807;5067;2;4;12;24150;
1808;5073;2;2;2;16479;
1809;5079;2;1;1;67953;
1810;5105;2;2;3;16135;
1811;5109;2;2;2;209954.28;
1812;5112;2;1;1;5569.99;
1813;5122;2;5;49;2205746.95;
1814;5124;2;3;6;4039613.5;
1815;5129;2;1;1;88846.5;
1816;5130;2;1;1;101146.5;
1817;5135;2;3;7;1445968.01;
1818;9860;2;1;1;542536;
1819;5153;2;4;25;395779;
1820;5154;2;3;7;277122.5;
1821;5161;2;2;2;232357.5;
1822;5164;2;4;12;684515;
1823;9646;2;2;3;250464;
1824;5189;2;4;12;4706002.4;
1825;5190;2;2;3;104063;
1826;5192;2;4;16;2088767.8;
1827;5194;2;2;2;78687;
1828;5234;2;2;2;218188;
1829;5232;2;4;13;280998.65;
1830;9748;2;2;2;255983;
1831;5262;2;1;1;267764;
1832;5280;2;2;3;963429;
1833;5328;2;3;7;330787.5;
1834;5342;2;4;15;457379;
1835;5344;2;1;1;52986;
1836;5347;2;3;9;346723.74;
1837;5349;2;3;8;105117.5;
1838;9732;2;3;4;222681.44;
1839;9747;2;1;1;241892;
1840;5380;2;2;2;295724.5;
1841;5405;2;3;5;2019914;
1842;5414;2;1;1;7570;
1843;9836;2;1;1;9365;
1844;5438;2;3;8;2255382;
1845;9889;2;3;4;73970;
1846;5441;2;3;5;1005331.5;
1847;5442;2;3;8;314358.7;
1848;5448;2;2;3;411621.9;
1849;5474;2;3;10;1880583.01;
1850;5475;2;1;1;17400;
1851;5499;2;4;30;4037439.78;
1852;5504;2;4;12;1795990.5;
1853;5517;2;3;6;3030081.5;
1854;5524;2;2;3;655240;
1855;5542;2;4;14;948648.5;
1856;9806;2;1;1;1584.7;
1857;5554;2;4;20;777896.99;
1858;5558;2;1;1;722486;
1859;5575;2;1;1;3145.5;
1860;5576;2;4;12;35733.6;
1861;11678;2;2;3;349348;
1862;5589;2;5;124;4210097.19;
1863;9809;2;1;1;1788;
1864;5606;2;3;7;867591.51;
1865;5633;2;3;7;358573.5;
1866;9722;2;3;6;66426.5;
1867;5637;2;3;8;68985.7;
1868;9852;2;3;5;87809.5;
1869;5656;2;3;6;591121.96;
1870;5658;2;1;1;7730;
1871;9827;2;1;1;4200;
1872;5673;2;2;2;38308;
1873;5677;2;1;1;6640.5;
1874;9631;2;3;4;41706.5;
1875;5711;2;4;17;1917435.5;
1876;9696;2;1;1;2325.76;
1877;5748;2;1;1;3790.01;
1878;5753;2;2;3;97850;
1879;5769;2;1;1;104138;
1880;9966;2;2;2;419412;
1881;9925;2;1;1;1734;
1882;5816;2;3;4;263769;
1883;5825;2;3;5;353646.9;
1884;5826;2;3;4;237314;
1885;5831;2;4;11;323671;
1886;5843;2;4;17;1686183.8;
1887;5855;2;2;3;7876.4;
1888;5880;2;2;2;88465;
1889;5882;2;3;6;674009.6;
1890;5893;2;4;18;902727.46;
1891;5898;2;1;1;8500;
1892;5903;2;4;17;370635.19;
1893;5906;2;3;10;364946.49;
1894;5932;2;3;4;60233.5;
1895;5944;2;3;5;354867.5;
1896;5945;2;3;5;522361.25;
1897;5948;2;3;4;194551;
1898;5975;2;2;2;552355.5;
1899;5979;2;1;1;159885;
1900;9824;2;1;1;137150;
1901;5986;2;3;6;249193.5;
1902;5990;2;4;11;1017667.39;
1903;6000;2;1;1;38226;
1904;6007;2;4;19;693015.5;
1905;6011;2;2;3;220797.5;
1906;6030;2;1;1;2340;
1907;6032;2;2;3;120383;
1908;6038;2;4;19;250162.51;
1909;6083;2;3;9;4520849;
1910;6088;2;1;1;8248;
1911;9917;2;2;3;36769;
1912;6145;2;2;2;56986;
1913;6157;2;2;2;415720;
1914;9963;2;1;1;83740;
1915;6183;2;1;1;75107.6;
1916;6189;2;3;9;2419625.55;
1917;6191;2;3;5;188003.5;
1918;9892;2;3;5;235026;
1919;6198;2;3;9;267140.5;
1920;9959;2;2;2;8690.5;
1921;9718;2;1;1;21777.9;
1922;9935;2;1;1;87870;
1923;6245;2;1;1;73251;
1924;6258;2;1;1;111815;
1925;6260;2;1;1;3113;
1926;9775;2;2;2;47240.1;
1927;6267;2;2;2;20564.08;
1928;6269;2;1;1;533460;
1929;6288;2;2;3;1734002;
1930;6298;2;2;2;59823;
1931;6328;2;4;22;4411570.76;
1932;6329;2;1;1;19804;
1933;9968;2;3;4;813156.6;
1934;6352;2;2;2;193840;
1935;6356;2;3;9;816962.7;
1936;9896;2;2;3;70505;
1937;6364;2;3;4;44587;
1938;6371;2;4;14;191107.7;
1939;9929;2;1;1;6506.4;
1940;6375;2;3;9;1891036;
1941;9864;2;3;5;69647.5;
1942;6383;2;3;8;1278623;
1943;6388;2;1;1;2024.5;
1944;6391;2;4;12;26400;
1945;6395;2;1;1;62750;
1946;6415;2;3;6;262319.5;
1947;9793;2;2;3;503202.8;
1948;6417;2;3;10;185021;
1949;6418;2;4;11;76975.91;
1950;6427;2;1;1;9292.8;
1951;6443;2;2;2;87135;
1952;9745;2;1;1;371070;
1953;6445;2;4;13;138454.4;
1954;6455;2;4;28;1624704.95;
1955;9904;2;1;1;9120;
1956;9670;2;2;3;126305.2;
1957;6469;2;3;10;175796.5;
1958;9900;2;2;2;157989.01;
1959;9692;2;1;1;11653;
1960;6480;2;3;4;31689.5;
1961;6496;2;4;12;105060;
1962;9923;2;1;1;118040;
1963;6510;2;2;3;51506;
1964;6535;2;3;5;14167.51;
1965;9818;2;1;1;3510;
1966;9644;2;1;1;25670;
1967;6571;2;2;3;140840;
1968;6574;2;2;2;43790;
1969;6578;2;2;2;18814;
1970;6583;2;4;37;675954.25;
1971;9820;2;1;1;5380;
1972;9873;2;3;5;63687;
1973;6602;2;3;4;900378.5;
1974;9651;2;3;4;261692;
1975;6628;2;1;1;40116;
1976;6636;2;2;2;42858.5;
1977;6654;2;1;1;34308;
1978;6668;2;4;35;479790.01;
1979;6703;2;3;5;48195.5;
1980;6723;2;3;6;1510573;
1981;6727;2;4;31;1419690.5;
1982;9799;2;1;1;26922.7;
1983;6733;2;2;2;69696;
1984;9757;2;1;1;2640;
1985;9811;2;2;2;25363.2;
1986;9944;2;2;3;160988;
1987;6793;2;3;4;15956;
1988;9838;2;1;1;28155;
1989;6806;2;3;6;34317.25;
1990;9886;2;1;1;3156;
1991;6822;2;1;1;9386;
1992;6828;2;2;3;9015.5;
1993;6830;2;1;1;3644.5;
1994;6842;2;2;2;58877;
1995;6846;2;2;2;592737;
1996;6855;2;3;6;299553;
1997;6873;2;3;7;818679.6;
1998;6884;2;2;3;24974;
1999;6911;2;3;7;303089;
2000;6943;2;4;24;728575;
2001;6950;2;3;9;1194558.6;
2002;6951;2;4;32;1088875.01;
2003;6953;2;1;1;205000;
2004;6958;2;3;6;392689;
2005;9941;2;2;2;45980;
2006;6985;2;2;2;174246;
2007;6989;2;2;3;140677;
2008;7004;2;4;11;1437505.1;
2009;9996;2;1;1;6808;
2010;7015;2;4;39;1204549.99;
2011;9971;2;1;1;4970.6;
2012;7036;2;1;1;10791;
2013;7050;2;3;10;241706.99;
2014;7087;2;2;3;48641;
2015;7089;2;1;1;108188.5;
2016;7097;2;4;30;737387.57;
2017;9942;2;1;1;293087.7;
2018;7125;2;1;1;27540;
2019;7128;2;3;9;536237.51;
2020;7130;2;3;4;999997.5;
2021;7131;2;4;25;1092963.01;
2022;7135;2;3;4;117199.75;
2023;6504;2;1;1;45331.5;
2024;9859;2;3;5;128121;
2025;7140;2;1;1;46780;
2026;9839;2;3;4;97520.49;
2027;7164;2;4;14;876585.8;
2028;7168;2;1;1;19580;
2029;9628;2;3;7;123020.5;
2030;7173;2;2;3;147313.5;
2031;7176;2;4;35;2426896.5;
2032;9721;2;4;34;3878713;
2033;9755;2;2;2;139500;
2034;7185;2;4;39;1528065.1;
2035;7190;2;4;17;723131.5;
2036;7191;2;5;91;8537668.32;
2037;7195;2;2;3;88894.2;
2038;7219;2;4;35;933910.51;
2039;7227;2;4;13;548103.5;
2040;7237;2;5;60;2414663.84;
2041;7257;2;1;1;400288.2;
2042;7268;2;2;3;1698040;
2043;7270;2;4;22;342970.5;
2044;7275;2;2;2;64952;
2045;7277;2;3;6;442221.4;
2046;7282;2;4;38;1731236.49;
2047;7292;2;1;1;22860.85;
2048;9912;2;2;2;173056;
2049;7298;2;2;2;438122;
2050;7299;2;1;1;58880;
2051;9914;2;1;1;80464;
2052;7317;2;2;3;65939.5;
2053;7320;2;2;3;248222;
2054;9729;2;4;11;186257;
2055;7337;2;5;47;1319435.55;
2056;7341;2;2;2;2972.5;
2057;7344;2;1;1;25130;
2058;7347;2;1;1;5417.5;
2059;7357;2;3;7;124909.5;
2060;7360;2;1;1;24664;
2061;7364;2;2;2;114791.5;
2062;7366;2;2;3;1068803.5;
2063;7372;2;3;6;244162.01;
2064;9656;2;4;28;991472.66;
2065;7373;2;5;46;1415439.75;
2066;7381;2;1;1;18722;
2067;7403;2;3;4;12310;
2068;7404;2;4;12;186706.5;
2069;7456;2;1;1;33275;
2070;7473;2;3;10;337871;
2071;7417;2;1;1;939018.9;
2072;9831;2;2;2;11103.99;
2073;9803;2;1;1;65753;
2074;7513;2;3;4;38032;
2075;11810;2;4;19;2380349.95;
2076;7517;2;3;4;49510.4;
2077;9854;2;2;2;9567;
2078;9834;2;3;5;43338;
2079;7538;2;3;9;24622.9;
2080;7539;2;1;1;1545;
2081;9867;2;1;1;341553;
2082;9657;2;2;3;62397.36;
2083;7559;2;3;7;67040.5;
2084;7568;2;2;3;118920;
2085;7572;2;1;1;44703;
2086;7594;2;3;6;48989.4;
2087;7610;2;4;14;3846177.5;
2088;7613;2;2;3;84367.5;
2089;7621;2;4;35;566353.9;
2090;9652;2;2;3;26660;
2091;7641;2;1;1;77037;
2092;9650;2;5;73;3458711.77;
2093;7642;2;2;2;15372;
2094;7643;2;3;8;88047;
2095;9869;2;3;7;543548;
2096;7658;2;2;3;730299;
2097;7672;2;2;2;60728;
2098;7680;2;3;4;75459;
2099;7704;2;1;1;14433.5;
2100;7742;2;1;1;16238;
2101;11811;2;1;1;2142.5;
2102;7758;2;2;2;65163;
2103;9857;2;4;28;959734.2;
2104;7770;2;4;17;769875.61;
2105;7790;2;1;1;410820;
2106;9796;2;3;5;391452.51;
2107;9689;2;1;1;17892;
2108;7829;2;3;5;32831.5;
2109;7830;2;4;36;16838900.5;
2110;7864;2;4;16;1663386.29;
2111;7882;2;3;8;54921;
2112;7884;2;1;1;9676.8;
2113;7889;2;3;4;23730.51;
2114;7903;2;1;1;20780;
2115;9761;2;3;6;203703.5;
2116;7914;2;3;4;35101.5;
2117;7917;2;3;5;200738;
2118;7919;2;1;1;34752.9;
2119;9870;2;3;4;51373;
2120;9830;2;1;1;14381;
2121;7925;2;1;1;47400;
2122;9725;2;2;3;11723;
2123;9702;2;1;1;11390.8;
2124;9723;2;1;1;8142.4;
2125;7949;2;2;2;11545.5;
2126;7951;2;4;19;2123687.02;
2127;9908;2;3;8;1089027;
2128;9823;2;3;4;193038.5;
2129;7971;2;4;12;2766818.75;
2130;7980;2;1;1;708577.5;
2131;8048;2;2;2;9449;
2132;8059;2;1;1;47155;
2133;9783;2;3;4;94836;
2134;8097;2;4;25;1750465.55;
2135;8105;2;1;1;154980;
2136;8125;2;4;12;12180;
2137;8132;2;2;3;132097;
2138;9673;2;1;1;6560.5;
2139;8166;2;5;43;17383046.53;
2140;10012;2;1;1;6156;
2141;8179;2;1;1;6701.5;
2142;8188;2;2;3;81717;
2143;8187;2;1;1;86104;
2144;8206;2;3;6;1107737.7;
2145;8220;2;3;5;248184;
2146;8241;2;2;2;64267;
2147;9883;2;2;2;416120;
2148;8260;2;4;12;1162224.09;
2149;8270;2;5;47;1253650.2;
2150;8293;2;1;1;5104;
2151;8285;2;5;85;1253907.21;
2152;8286;2;2;2;45070;
2153;8288;2;1;1;4368.75;
2154;11814;2;1;1;31838.24;
2155;8305;2;4;23;183409.9;
2156;8306;2;3;9;161915.61;
2157;9981;2;1;1;5013;
2158;9999;2;1;1;38340;
2159;8337;2;1;1;419850;
2160;8338;2;1;1;21043;
2161;8339;2;3;5;152260.5;
2162;8342;2;3;5;177146;
2163;8343;2;2;2;25277.5;
2164;8363;2;2;2;43289.5;
2165;8364;2;3;6;278780.31;
2166;8374;2;2;3;3275;
2167;8378;2;4;11;239042.8;
2168;8389;2;3;4;97606.5;
2169;8391;2;4;12;693285;
2170;8393;2;2;2;200421.5;
2171;8396;2;1;1;62599;
2172;8414;2;1;1;7170.5;
2173;8422;2;3;8;514019.01;
2174;8448;2;3;6;402225;
2175;2494;2;5;44;1009707.3;
2176;8506;2;1;1;2547;
2177;9663;2;2;2;13403;
2178;8512;2;3;5;46714.02;
2179;8513;2;5;47;1028322.24;
2180;9940;2;1;1;94520;
2181;8576;2;2;3;796314;
2182;9946;2;4;17;785601.51;
2183;8588;2;2;2;258215.5;
2184;8591;2;2;2;165938.15;
2185;8605;2;3;4;875436;
2186;8609;2;1;1;2331.5;
2187;9825;2;1;1;126100;
2188;8623;2;5;43;1113900.11;
2189;8629;2;3;8;30144.5;
2190;8630;2;3;6;290772.25;
2191;9866;2;4;11;119459.9;
2192;9798;2;5;86;2514272.97;
2193;8232;2;4;15;611434.6;
2194;8670;2;4;31;7350010.49;
2195;8682;2;3;4;183084;
2196;8700;2;1;1;34584;
2197;8702;2;2;2;84814;
2198;8731;2;3;10;244844;
2199;8738;2;3;6;75887.3;
2200;9691;2;3;4;201346.5;
2201;9701;2;1;1;132000;
2202;8776;2;4;13;340425.61;
2203;9774;2;2;2;6814.7;
2204;8792;2;3;4;692589.48;
2205;8809;2;4;29;558667.17;
2206;8814;2;4;29;15817719.89;
2207;8817;2;3;4;57668.5;
2208;9936;2;1;1;23127.5;
2209;8830;2;1;1;151285.5;
2210;8837;2;3;7;315192.65;
2211;8839;2;3;8;248400;
2212;8845;2;4;18;272251.71;
2213;8846;2;2;2;33913.5;
2214;8859;2;3;8;271134.5;
2215;8860;2;1;1;23000;
2216;8864;2;1;1;83158.5;
2217;8866;2;1;1;264955.5;
2218;9776;2;1;1;25533.3;
2219;8874;2;3;4;362249;
2220;8889;2;4;18;309676.86;
2221;8891;2;4;18;100374.1;
2222;9668;2;1;1;11856.5;
2223;8897;2;2;2;633122.5;
2224;8898;2;4;14;1868210.8;
2225;8902;2;2;3;516320;
2226;8903;2;1;1;14962.5;
2227;9953;2;1;1;240367;
2228;10607;2;4;16;2700229.5;
2229;9690;2;1;1;14001;
2230;8947;2;1;1;8532;
2231;8948;2;2;2;426516;
2232;8950;2;3;8;552156.5;
2233;8958;2;1;1;13771;
2234;8960;2;5;71;6183256.21;
2235;8965;2;1;1;76535;
2236;8969;2;1;1;59995.5;
2237;9855;2;2;2;7598;
2238;8982;2;1;1;925000;
2239;9789;2;2;2;2088;
2240;9010;2;1;1;137680.5;
2241;9031;2;1;1;24576;
2242;9047;2;5;57;4361164.7;
2243;9661;2;1;1;10185;
2244;9070;2;4;13;273912.5;
2245;9076;2;1;1;124206;
2246;9874;2;1;1;1970.4;
2247;9083;2;3;4;85299.5;
2248;9103;2;4;15;257582.55;
2249;9134;2;3;9;30943.4;
2250;9136;2;1;1;4052;
2251;9145;2;1;1;10596;
2252;9759;2;3;5;50389;
2253;9932;2;2;2;78062;
2254;9171;2;2;2;26752.5;
2255;9175;2;2;3;89236;
2256;9828;2;2;3;171127;
2257;9192;2;3;4;143933;
2258;9861;2;3;8;275176;
2259;9195;2;4;12;170786.5;
2260;9215;2;2;3;145500;
2261;9246;2;1;1;12804;
2262;9762;2;2;3;1885060;
2263;9261;2;3;8;131676.51;
2264;9265;2;4;21;426661.4;
2265;9266;2;1;1;5171.5;
2266;9267;2;4;13;1689439.9;
2267;9313;2;1;1;2885;
2268;9330;2;5;51;31235719.62;
2269;9819;2;1;1;37330;
2270;9361;2;2;2;134274;
2271;9373;2;1;1;167157.5;
2272;9380;2;2;3;1277546.5;
2273;9382;2;3;6;83602.5;
2274;3193;2;1;1;3028.01;
2275;9399;2;3;6;391649;
2276;9842;2;1;1;83916;
2277;9415;2;2;2;13080;
2278;9909;2;2;3;581563;
2279;9436;2;4;22;838145.74;
2280;9800;2;2;2;60900;
2281;9448;2;1;1;340254.1;
2282;9490;2;4;26;2719088.4;
2283;9933;2;1;1;68900;
2284;9510;2;2;2;148922.5;
2285;9555;2;1;1;6386;
2286;9990;2;1;1;397961.5;
2287;9559;2;4;32;2992947.7;
2288;9887;2;1;1;50624;
2289;9591;2;1;1;34937;
2290;9603;2;4;34;660435.5;
2291;9604;2;3;10;1643543.75;
2292;9608;2;2;2;151758;
2293;9621;2;3;5;37667.3;
2294;28;3;3;7;219436.2;
2295;10444;3;2;3;178885.99;
2296;34;3;1;1;4800;
2297;10172;3;1;1;3240;
2298;36;3;5;130;10709636.88;
2299;10024;3;1;1;67750;
2300;45;3;3;7;1042931.4;
2301;10261;3;1;1;1512;
2302;58;3;5;96;7707718.59;
2303;10399;3;1;1;3993.6;
2304;10355;3;1;1;64400;
2305;10073;3;1;1;36936;
2306;82;3;2;3;47399;
2307;84;3;3;6;405836.5;
2308;10196;3;1;1;99238;
2309;128;3;3;5;27149.5;
2310;144;3;1;1;375134;
2311;152;3;3;5;140445.5;
2312;154;3;4;28;2681808.5;
2313;167;3;2;2;21052;
2314;169;3;3;8;658916.7;
2315;177;3;4;38;2603475.3;
2316;178;3;3;5;1076332.12;
2317;180;3;3;9;204263.89;
2318;185;3;4;19;5565403.52;
2319;9903;3;3;8;740144.8;
2320;206;3;1;1;18782.5;
2321;226;3;2;2;38546;
2322;249;3;2;2;554568;
2323;252;3;4;18;2056596;
2324;254;3;3;10;625560.21;
2325;265;3;2;2;38528;
2326;276;3;3;5;39380.3;
2327;288;3;4;13;649689;
2328;10034;3;1;1;276288;
2329;333;3;2;3;46012;
2330;337;3;5;79;1078859.01;
2331;338;3;1;1;3510;
2332;10224;3;1;1;19272.5;
2333;10173;3;3;10;153805;
2334;349;3;1;1;35411;
2335;9687;3;4;27;609407.11;
2336;370;3;1;1;4616;
2337;374;3;3;6;1828564.2;
2338;395;3;2;3;320672;
2339;10276;3;1;1;8964;
2340;403;3;3;4;141548;
2341;413;3;4;11;400496.6;
2342;415;3;3;10;933110.5;
2343;421;3;3;4;22437.7;
2344;10057;3;2;3;80120;
2345;423;3;4;12;25476;
2346;427;3;4;20;3493771;
2347;10314;3;1;1;2625;
2348;452;3;2;2;49862;
2349;9991;3;2;2;23545.01;
2350;10422;3;1;1;5876;
2351;9888;3;3;9;2908130.5;
2352;468;3;3;7;2379432;
2353;10328;3;3;10;300791.7;
2354;10188;3;3;5;208847.1;
2355;489;3;5;121;8561394.03;
2356;9921;3;4;35;6041722.39;
2357;490;3;4;18;2910928.59;
2358;491;3;1;1;212940;
2359;493;3;3;8;137123.3;
2360;496;3;4;12;770023.51;
2361;10332;3;4;15;254152.06;
2362;10065;3;3;4;13667.5;
2363;500;3;4;34;4119991.19;
2364;10111;3;4;23;387720.11;
2365;508;3;2;2;108562.7;
2366;518;3;3;6;901873;
2367;10121;3;1;1;2962.5;
2368;530;3;5;139;1690809.57;
2369;9835;3;3;4;27760;
2370;558;3;1;1;161878;
2371;559;3;1;1;1640.89;
2372;579;3;1;1;202460;
2373;590;3;5;48;933912.93;
2374;10376;3;2;2;154577;
2375;600;3;5;43;1653342.15;
2376;607;3;2;3;78968;
2377;621;3;4;24;1087434.7;
2378;10240;3;2;3;19689.9;
2379;9708;3;1;1;31320;
2380;629;3;1;1;136418;
2381;631;3;3;5;372094.5;
2382;632;3;1;1;81195;
2383;635;3;1;1;868010;
2384;648;3;2;3;103906;
2385;10218;3;1;1;9510;
2386;650;3;4;24;3464958.01;
2387;653;3;2;2;35796;
2388;657;3;2;3;118382.4;
2389;658;3;4;11;3562325.2;
2390;660;3;4;23;6320456.02;
2391;10405;3;1;1;1404;
2392;663;3;4;11;140057.51;
2393;676;3;3;10;284338.19;
2394;10424;3;1;1;38688;
2395;10202;3;2;3;137268;
2396;9641;3;1;1;74833.5;
2397;10235;3;3;10;152794.61;
2398;703;3;4;12;167910.99;
2399;705;3;3;10;479010.8;
2400;9937;3;3;4;270214;
2401;714;3;1;1;204700;
2402;720;3;1;1;50320;
2403;751;3;2;2;11825;
2404;752;3;4;32;320708.1;
2405;10375;3;2;2;335137.5;
2406;10236;3;2;2;4178.21;
2407;10214;3;2;3;807273;
2408;10063;3;3;7;36589.41;
2409;818;3;5;87;1182442.71;
2410;822;3;5;61;3483080.16;
2411;851;3;4;13;127179.4;
2412;10078;3;4;15;6762328.69;
2413;10384;3;1;1;185161;
2414;917;3;4;21;183468.5;
2415;9890;3;3;5;384878.82;
2416;10160;3;1;1;13600;
2417;943;3;3;5;27438.99;
2418;965;3;2;3;43564;
2419;9927;3;3;4;816104.5;
2420;10383;3;1;1;73100;
2421;10038;3;3;5;386666;
2422;1009;3;4;12;275170.01;
2423;1016;3;4;27;6197600.9;
2424;1021;3;2;2;24788;
2425;1026;3;1;1;11280;
2426;1028;3;1;1;7710;
2427;1048;3;3;4;64187;
2428;9786;3;4;35;2029283.1;
2429;10403;3;1;1;20320;
2430;7480;3;2;2;184230;
2431;1114;3;1;1;1343;
2432;1116;3;1;1;119672.4;
2433;10163;3;3;7;38223.7;
2434;10273;3;2;3;16212.5;
2435;10130;3;1;1;20949.01;
2436;1143;3;3;10;271456.2;
2437;10264;3;1;1;2169;
2438;1149;3;1;1;11430;
2439;1153;3;3;8;158547.5;
2440;1160;3;5;53;1840240.77;
2441;9975;3;4;17;740054.15;
2442;1161;3;4;37;1242034.41;
2443;1164;3;5;41;9779926.23;
2444;9843;3;5;100;2728921.62;
2445;1169;3;3;6;68461.1;
2446;10410;3;1;1;849628;
2447;10251;3;1;1;108960;
2448;1209;3;2;3;114700;
2449;1211;3;4;12;38880;
2450;1214;3;5;41;846523.72;
2451;9750;3;1;1;8000;
2452;1224;3;5;49;3714580.81;
2453;10420;3;1;1;99350;
2454;1240;3;1;1;227457;
2455;1242;3;3;10;177297.01;
2456;10033;3;1;1;1900;
2457;1258;3;4;12;2324171;
2458;1260;3;1;1;95379;
2459;1282;3;4;27;715643.01;
2460;1310;3;4;18;2645894.9;
2461;1329;3;4;26;414888.2;
2462;1332;3;1;1;16544;
2463;10161;3;3;6;954011;
2464;10022;3;1;1;13463;
2465;10166;3;2;2;6886.5;
2466;1365;3;4;27;1187279.1;
2467;1370;3;1;1;46670.2;
2468;10155;3;2;2;48218.5;
2469;10211;3;1;1;52920;
2470;1405;3;4;25;244219.4;
2471;1413;3;2;2;43912;
2472;10287;3;2;2;47696.5;
2473;1463;3;2;3;36417.7;
2474;1466;3;2;2;1229705.5;
2475;1486;3;3;8;1413706;
2476;1360;3;4;11;142101.72;
2477;1516;3;2;3;203645.4;
2478;10343;3;3;7;59842;
2479;10231;3;1;1;134860;
2480;1549;3;4;22;1060556;
2481;1558;3;2;3;462519.7;
2482;10137;3;2;3;29983.1;
2483;9926;3;4;23;425131.49;
2484;1645;3;3;4;155639;
2485;1651;3;2;3;2112392;
2486;10238;3;3;4;53513.01;
2487;1670;3;1;1;100140;
2488;1676;3;1;1;4410;
2489;1680;3;1;1;114499;
2490;1691;3;2;3;51551;
2491;10120;3;1;1;27120;
2492;10195;3;3;5;49229.49;
2493;9814;3;3;4;709766;
2494;1698;3;2;2;12690.01;
2495;10085;3;2;2;130560;
2496;1722;3;2;2;58304;
2497;1733;3;1;1;5880;
2498;10031;3;1;1;17526;
2499;1767;3;3;4;61863.6;
2500;1785;3;4;12;10368;
2501;10041;3;1;1;16150;
2502;10223;3;1;1;158200.01;
2503;10105;3;4;23;242265.9;
2504;1843;3;3;4;95314;
2505;10409;3;1;1;2848;
2506;1847;3;4;12;49800;
2507;1876;3;1;1;11903.8;
2508;9993;3;2;2;25344;
2509;9962;3;1;1;72135;
2510;1913;3;2;2;102219.52;
2511;10228;3;1;1;866826;
2512;9751;3;2;2;28190;
2513;10329;3;1;1;7929.37;
2514;10099;3;1;1;8439.5;
2515;1957;3;2;2;57832;
2516;1960;3;2;2;31520;
2517;1980;3;4;17;736854;
2518;10308;3;1;1;12377.8;
