client_activity_id;unit_id;year_id;group_id;expense_invoices;sales;note
1555;000002599;2;1;1;2275;
1556;000010015;2;2;2;1728768;
1557;000009773;2;1;1;6519;
1558;000002624;2;3;7;"399924,5";
1559;000009924;2;1;1;47133;
1560;000002668;2;1;1;20780;
1561;000009792;2;1;1;3225;
1562;000009758;2;3;7;60605;
1563;000002677;2;3;9;"741942,2";
1564;000002692;2;4;27;"42381967,57";
1565;000002693;2;3;4;"581394,5";
1566;000002694;2;3;5;"34991,5";
1567;000009876;2;1;1;"2422,01";
1568;000002719;2;3;7;"55878,5";
1569;000002739;2;2;3;"19964,5";
1570;000002753;2;1;1;95649;
1571;000002812;2;4;15;"1295001,4";
1572;000002814;2;1;1;30636;
1573;000002825;2;1;1;"55112,99";
1574;000002829;2;1;1;186960;
1575;000009807;2;2;2;298918;
1576;000009943;2;1;1;"7339,5";
1577;000002843;2;3;5;66464;
1578;000009753;2;1;1;102080;
1579;000009845;2;2;2;"10234,5";
1580;000011748;2;1;1;"3002,51";
1581;000002916;2;3;4;315685;
1582;000002928;2;3;6;36060;
1583;000002939;2;2;2;106827;
1584;000002950;2;4;20;"740177,4";
1585;000002968;2;1;1;8200;
1586;000009901;2;2;2;"28494,01";
1587;000003008;2;3;5;"63444,04";
1588;000003021;2;1;1;56160;
1589;000003029;2;2;3;"33640,5";
1590;000003027;2;3;6;179805;
1591;000003030;2;1;1;36440;
1592;000003032;2;1;1;107850;
1593;000003033;2;3;8;180292;
1594;000003036;2;4;37;"4801288,01";
1595;000003042;2;4;27;"347653,5";
1596;000003048;2;3;4;"779939,4";
1597;000003049;2;1;1;124974;
1598;000003052;2;4;12;"135864,71";
1599;000009879;2;1;1;58160;
1600;000003085;2;2;2;96719;
1601;000003095;2;1;1;"257037,4";
1602;000003109;2;3;7;311153;
1603;000003118;2;3;6;"793995,5";
1604;000003119;2;1;1;158850;
1605;000003134;2;1;1;3102;
1606;000009973;2;3;4;"1099602,2";
1607;000003159;2;3;5;40815;
1608;000003174;2;3;5;3048530;
1609;000003178;2;3;6;"854464,47";
1610;000003212;2;2;2;28658;
1611;000003213;2;3;5;47616;
1612;000003216;2;2;3;148536;
1613;000003230;2;4;38;"316840,45";
1614;000003239;2;1;1;97875;
1615;000009777;2;2;2;17334;
1616;000009849;2;1;1;337513;
1617;000003264;2;4;17;"1198103,1";
1618;000003267;2;4;36;"4682910,54";
1619;000003268;2;4;24;"18058141,41";
1620;000003281;2;1;1;"1110947,3";
1621;000003298;2;1;1;"8424,12";
1622;000003306;2;1;1;"13412,5";
1623;000003310;2;1;1;7580;
1624;000003317;2;3;4;"48223,6";
1625;000003321;2;2;3;171704;
1626;000003339;2;1;1;"12643,8";
1627;000003348;2;4;12;"465305,5";
1628;000003358;2;3;6;"153199,9";
1629;000003364;2;1;1;83313;
1630;000003365;2;3;8;"245398,5";
1631;000003367;2;2;2;53630;
1632;000003374;2;2;3;"56604,51";
1633;000003385;2;1;1;"1017274,5";
1634;000003458;2;3;6;"32147,2";
1635;000009967;2;1;1;135636;
1636;000003474;2;2;2;33975;
1637;000009974;2;2;2;"20292,5";
1638;000003547;2;1;1;4500;
1639;000009847;2;1;1;16414;
1640;000003573;2;2;3;41637;
1641;000111808;2;1;1;30750;
1642;000003588;2;3;7;50222;
1643;000003597;2;4;19;"206871,5";
1644;000003607;2;1;1;188903;
1645;000009922;2;1;1;40919;
1646;000009662;2;3;6;62207;
1647;000009632;2;1;1;15237;
1648;000003634;2;1;1;3030;
1649;000009998;2;2;2;"505510,5";
1650;000003638;2;4;26;"3300849,97";
1651;000003639;2;4;15;"532913,1";
1652;000010006;2;1;1;170746;
1653;000003658;2;4;20;"1409188,75";
1654;000003663;2;3;7;"338926,1";
1655;000003666;2;2;2;16176;
1656;000003683;2;3;10;594541;
1657;000011265;2;1;1;59805;
1658;000003695;2;2;3;105913;
1659;000003696;2;2;2;"233981,5";
1660;000003697;2;1;1;158766;
1661;000003703;2;1;1;20250;
1662;000003705;2;1;1;65479;
1663;000003706;2;2;3;"41137,3";
1664;000003707;2;3;8;1266323;
1665;000003715;2;2;2;14080;
1666;000003717;2;2;2;"1330487,5";
1667;000009671;2;4;19;"1251633,8";
1668;000003718;2;3;8;"583249,76";
1669;000003719;2;1;1;399128;
1670;000003746;2;2;2;"183700,01";
1671;000010512;2;1;1;213270;
1672;000003779;2;3;4;"143102,39";
1673;000003793;2;1;1;765059;
1674;000003798;2;4;12;"70473,5";
1675;000009812;2;1;1;7630;
1676;000009734;2;1;1;"27699,5";
1677;000003816;2;4;14;"2676004,6";
1678;000003826;2;5;52;"1866663,43";
1679;000003842;2;3;4;91315;
1680;000009695;2;1;1;15054;
1681;000003871;2;2;2;176992;
1682;000003873;2;3;5;"57857,5";
1683;000003878;2;1;1;23030;
1684;000003891;2;1;1;5020;
1685;000003897;2;2;2;45510;
1686;000009720;2;1;1;"4649,6";
1687;000003917;2;4;40;"3429426,24";
1688;000009987;2;2;3;"183935,5";
1689;000009736;2;1;1;"1527,5";
1690;000003940;2;5;51;"2474648,15";
1691;000009862;2;2;2;"570149,5";
1692;000003947;2;3;5;"20401,5";
1693;000003955;2;2;3;"96274,5";
1694;000003958;2;3;7;"32603,5";
1695;000003960;2;5;80;"4358560,1";
1696;000003964;2;2;3;31370;
1697;000009948;2;1;1;"4419,4";
1698;000003979;2;4;28;"842622,01";
1699;000003992;2;4;40;"1592556,39";
1700;000003997;2;2;3;584760;
1701;000003998;2;4;23;"3751357,3";
1702;000009770;2;1;1;145000;
1703;000009771;2;1;1;657022;
1704;000004020;2;1;1;63887;
1705;000004024;2;1;1;"10342,99";
1706;000004041;2;2;3;109705;
1707;000004042;2;2;2;272927;
1708;000004049;2;4;36;"3503826,25";
1709;000004057;2;2;3;106529;
1710;000004077;2;3;10;"1194227,8";
1711;000009742;2;3;5;"184125,9";
1712;000004085;2;3;10;2150039;
1713;000004120;2;3;8;"231147,5";
1714;000004158;2;2;2;"269942,5";
1715;000004165;2;2;3;"644385,75";
1716;000004172;2;1;1;167640;
1717;000004174;2;4;28;"646458,11";
1718;000009877;2;2;2;43768;
1719;000111809;2;1;1;"800593,01";
1720;000004198;2;4;20;"375042,6";
1721;000004199;2;4;17;"145589,92";
1722;000004202;2;4;12;"1251242,35";
1723;000009949;2;1;1;4820;
1724;000004222;2;1;1;7753;
1725;000004232;2;4;11;"496243,2";
1726;000004247;2;1;1;20805;
1727;000004255;2;2;3;"70933,5";
1728;000004260;2;1;1;7569;
1729;000004264;2;2;3;17663;
1730;000004268;2;3;4;"45731,8";
1731;000004274;2;2;2;74293;
1732;000004302;2;4;20;"370006,4";
1733;000004304;2;4;14;"1316925,9";
1734;000004330;2;2;2;"215572,5";
1735;000009919;2;2;2;777769;
1736;000004344;2;4;16;"98252,62";
1737;000004346;2;1;1;1049588;
1738;000004354;2;1;1;25740;
1739;000004380;2;2;2;"5494,9";
1740;000004394;2;3;7;"81725,2";
1741;000004400;2;2;2;34865;
1742;000004421;2;4;21;1825655;
1743;000010007;2;1;1;29056;
1744;000009768;2;1;1;10650;
1745;000004436;2;3;9;597211;
1746;000009826;2;1;1;11780;
1747;000004445;2;4;16;"89904,5";
1748;000004462;2;4;15;"186789,5";
1749;000004464;2;2;2;50285;
1750;000004468;2;4;21;620028;
1751;000004471;2;4;33;"1383199,11";
1752;000004478;2;4;14;"389300,49";
1753;000004432;2;2;2;24156;
1754;000004500;2;4;32;"13111975,99";
1755;000004501;2;5;90;"10878339,44";
1756;000004510;2;3;9;"785134,5";
1757;000004524;2;3;5;"169332,99";
1758;000009979;2;3;6;126400;
1759;000004555;2;4;20;1126062;
1760;000004558;2;3;4;831817;
1761;000004574;2;3;7;"44109,1";
1762;000004584;2;3;4;"105647,7";
1763;000004594;2;3;6;"368859,5";
1764;000004615;2;2;2;26947;
1765;000004637;2;2;3;19038;
1766;000004638;2;4;19;"396014,51";
1767;000004643;2;1;1;3930;
1768;000004644;2;2;2;"20754,5";
1769;000004649;2;2;3;"536073,5";
1770;000004651;2;3;6;"680845,85";
1771;000004658;2;4;36;"1178213,1";
1772;000004666;2;2;2;"73872,2";
1773;000004687;2;2;3;268878;
1774;000004694;2;3;5;521150;
1775;000009976;2;1;1;1700;
1776;000004734;2;4;12;"123685,6";
1777;000004742;2;3;10;"655384,4";
1778;000004747;2;4;19;"2170859,69";
1779;000004759;2;5;67;"5240826,7";
1780;000004765;2;2;2;"228185,8";
1781;000009985;2;1;1;"376133,5";
1782;000004775;2;5;59;"4033033,61";
1783;000004783;2;2;2;"315305,5";
1784;000004784;2;2;3;45743;
1785;000009910;2;1;1;8075;
1786;000004839;2;2;2;"13363,01";
1787;000004840;2;3;6;"1929986,75";
1788;000004847;2;3;4;"2365961,5";
1789;000004859;2;3;7;206850;
1790;000010002;2;1;1;168355;
1791;000004913;2;2;3;125793;
1792;000004924;2;4;17;"282059,85";
1793;000004932;2;2;2;18510;
1794;000009630;2;2;3;36550;
1795;000004968;2;4;34;"2627746,5";
1796;000004976;2;5;142;"3989763,9";
1797;000004990;2;4;33;"1331673,4";
1798;000005000;2;1;1;1908;
1799;000009977;2;1;1;9780;
1800;000010008;2;1;1;1524;
1801;000005026;2;2;2;"426463,01";
1802;000005032;2;2;3;"39541,75";
1803;000009972;2;2;2;"65327,5";
1804;000009954;2;1;1;16002;
1805;000005055;2;5;68;"5125709,17";
1806;000009815;2;1;1;16530;
1807;000005067;2;4;12;24150;
1808;000005073;2;2;2;16479;
1809;000005079;2;1;1;67953;
1810;000005105;2;2;3;16135;
1811;000005109;2;2;2;"209954,28";
1812;000005112;2;1;1;"5569,99";
1813;000005122;2;5;49;"2205746,95";
1814;000005124;2;3;6;"4039613,5";
1815;000005129;2;1;1;"88846,5";
1816;000005130;2;1;1;"101146,5";
1817;000005135;2;3;7;"1445968,01";
1818;000009860;2;1;1;542536;
1819;000005153;2;4;25;395779;
1820;000005154;2;3;7;"277122,5";
1821;000005161;2;2;2;"232357,5";
1822;000005164;2;4;12;684515;
1823;000009646;2;2;3;250464;
1824;000005189;2;4;12;"4706002,4";
1825;000005190;2;2;3;104063;
1826;000005192;2;4;16;"2088767,8";
1827;000005194;2;2;2;78687;
1828;000005234;2;2;2;218188;
1829;000005232;2;4;13;"280998,65";
1830;000009748;2;2;2;255983;
1831;000005262;2;1;1;267764;
1832;000005280;2;2;3;963429;
1833;000005328;2;3;7;"330787,5";
1834;000005342;2;4;15;457379;
1835;000005344;2;1;1;52986;
1836;000005347;2;3;9;"346723,74";
1837;000005349;2;3;8;"105117,5";
1838;000009732;2;3;4;"222681,44";
1839;000009747;2;1;1;241892;
1840;000005380;2;2;2;"295724,5";
1841;000005405;2;3;5;2019914;
1842;000005414;2;1;1;7570;
1843;000009836;2;1;1;9365;
1844;000005438;2;3;8;2255382;
1845;000009889;2;3;4;73970;
1846;000005441;2;3;5;"1005331,5";
1847;000005442;2;3;8;"314358,7";
1848;000005448;2;2;3;"411621,9";
1849;000005474;2;3;10;"1880583,01";
1850;000005475;2;1;1;17400;
1851;000005499;2;4;30;"4037439,78";
1852;000005504;2;4;12;"1795990,5";
1853;000005517;2;3;6;"3030081,5";
1854;000005524;2;2;3;655240;
1855;000005542;2;4;14;"948648,5";
1856;000009806;2;1;1;"1584,7";
1857;000005554;2;4;20;"777896,99";
1858;000005558;2;1;1;722486;
1859;000005575;2;1;1;"3145,5";
1860;000005576;2;4;12;"35733,6";
1861;000011678;2;2;3;349348;
1862;000005589;2;5;124;"4210097,19";
1863;000009809;2;1;1;1788;
1864;000005606;2;3;7;"867591,51";
1865;000005633;2;3;7;"358573,5";
1866;000009722;2;3;6;"66426,5";
1867;000005637;2;3;8;"68985,7";
1868;000009852;2;3;5;"87809,5";
1869;000005656;2;3;6;"591121,96";
1870;000005658;2;1;1;7730;
1871;000009827;2;1;1;4200;
1872;000005673;2;2;2;38308;
1873;000005677;2;1;1;"6640,5";
1874;000009631;2;3;4;"41706,5";
1875;000005711;2;4;17;"1917435,5";
1876;000009696;2;1;1;"2325,76";
1877;000005748;2;1;1;"3790,01";
1878;000005753;2;2;3;97850;
1879;000005769;2;1;1;104138;
1880;000009966;2;2;2;419412;
1881;000009925;2;1;1;1734;
1882;000005816;2;3;4;263769;
1883;000005825;2;3;5;"353646,9";
1884;000005826;2;3;4;237314;
1885;000005831;2;4;11;323671;
1886;000005843;2;4;17;"1686183,8";
1887;000005855;2;2;3;"7876,4";
1888;000005880;2;2;2;88465;
1889;000005882;2;3;6;"674009,6";
1890;000005893;2;4;18;"902727,46";
1891;000005898;2;1;1;8500;
1892;000005903;2;4;17;"370635,19";
1893;000005906;2;3;10;"364946,49";
1894;000005932;2;3;4;"60233,5";
1895;000005944;2;3;5;"354867,5";
1896;000005945;2;3;5;"522361,25";
1897;000005948;2;3;4;194551;
1898;000005975;2;2;2;"552355,5";
1899;000005979;2;1;1;159885;
1900;000009824;2;1;1;137150;
1901;000005986;2;3;6;"249193,5";
1902;000005990;2;4;11;"1017667,39";
1903;000006000;2;1;1;38226;
1904;000006007;2;4;19;"693015,5";
1905;000006011;2;2;3;"220797,5";
1906;000006030;2;1;1;2340;
1907;000006032;2;2;3;120383;
1908;000006038;2;4;19;"250162,51";
1909;000006083;2;3;9;4520849;
1910;000006088;2;1;1;8248;
1911;000009917;2;2;3;36769;
1912;000006145;2;2;2;56986;
1913;000006157;2;2;2;415720;
1914;000009963;2;1;1;83740;
1915;000006183;2;1;1;"75107,6";
1916;000006189;2;3;9;"2419625,55";
1917;000006191;2;3;5;"188003,5";
1918;000009892;2;3;5;235026;
1919;000006198;2;3;9;"267140,5";
1920;000009959;2;2;2;"8690,5";
1921;000009718;2;1;1;"21777,9";
1922;000009935;2;1;1;87870;
1923;000006245;2;1;1;73251;
1924;000006258;2;1;1;111815;
1925;000006260;2;1;1;3113;
1926;000009775;2;2;2;"47240,1";
1927;000006267;2;2;2;"20564,08";
1928;000006269;2;1;1;533460;
1929;000006288;2;2;3;1734002;
1930;000006298;2;2;2;59823;
1931;000006328;2;4;22;"4411570,76";
1932;000006329;2;1;1;19804;
1933;000009968;2;3;4;"813156,6";
1934;000006352;2;2;2;193840;
1935;000006356;2;3;9;"816962,7";
1936;000009896;2;2;3;70505;
1937;000006364;2;3;4;44587;
1938;000006371;2;4;14;"191107,7";
1939;000009929;2;1;1;"6506,4";
1940;000006375;2;3;9;1891036;
1941;000009864;2;3;5;"69647,5";
1942;000006383;2;3;8;1278623;
1943;000006388;2;1;1;"2024,5";
1944;000006391;2;4;12;26400;
1945;000006395;2;1;1;62750;
1946;000006415;2;3;6;"262319,5";
1947;000009793;2;2;3;"503202,8";
1948;000006417;2;3;10;185021;
1949;000006418;2;4;11;"76975,91";
1950;000006427;2;1;1;"9292,8";
1951;000006443;2;2;2;87135;
1952;000009745;2;1;1;371070;
1953;000006445;2;4;13;"138454,4";
1954;000006455;2;4;28;"1624704,95";
1955;000009904;2;1;1;9120;
1956;000009670;2;2;3;"126305,2";
1957;000006469;2;3;10;"175796,5";
1958;000009900;2;2;2;"157989,01";
1959;000009692;2;1;1;11653;
1960;000006480;2;3;4;"31689,5";
1961;000006496;2;4;12;105060;
1962;000009923;2;1;1;118040;
1963;000006510;2;2;3;51506;
1964;000006535;2;3;5;"14167,51";
1965;000009818;2;1;1;3510;
1966;000009644;2;1;1;25670;
1967;000006571;2;2;3;140840;
1968;000006574;2;2;2;43790;
1969;000006578;2;2;2;18814;
1970;000006583;2;4;37;"675954,25";
1971;000009820;2;1;1;5380;
1972;000009873;2;3;5;63687;
1973;000006602;2;3;4;"900378,5";
1974;000009651;2;3;4;261692;
1975;000006628;2;1;1;40116;
1976;000006636;2;2;2;"42858,5";
1977;000006654;2;1;1;34308;
1978;000006668;2;4;35;"479790,01";
1979;000006703;2;3;5;"48195,5";
1980;000006723;2;3;6;1510573;
1981;000006727;2;4;31;"1419690,5";
1982;000009799;2;1;1;"26922,7";
1983;000006733;2;2;2;69696;
1984;000009757;2;1;1;2640;
1985;000009811;2;2;2;"25363,2";
1986;000009944;2;2;3;160988;
1987;000006793;2;3;4;15956;
1988;000009838;2;1;1;28155;
1989;000006806;2;3;6;"34317,25";
1990;000009886;2;1;1;3156;
1991;000006822;2;1;1;9386;
1992;000006828;2;2;3;"9015,5";
1993;000006830;2;1;1;"3644,5";
1994;000006842;2;2;2;58877;
1995;000006846;2;2;2;592737;
1996;000006855;2;3;6;299553;
1997;000006873;2;3;7;"818679,6";
1998;000006884;2;2;3;24974;
1999;000006911;2;3;7;303089;
2000;000006943;2;4;24;728575;
2001;000006950;2;3;9;"1194558,6";
2002;000006951;2;4;32;"1088875,01";
2003;000006953;2;1;1;205000;
2004;000006958;2;3;6;392689;
2005;000009941;2;2;2;45980;
2006;000006985;2;2;2;174246;
2007;000006989;2;2;3;140677;
2008;000007004;2;4;11;"1437505,1";
2009;000009996;2;1;1;6808;
2010;000007015;2;4;39;"1204549,99";
2011;000009971;2;1;1;"4970,6";
2012;000007036;2;1;1;10791;
2013;000007050;2;3;10;"241706,99";
2014;000007087;2;2;3;48641;
2015;000007089;2;1;1;"108188,5";
2016;000007097;2;4;30;"737387,57";
2017;000009942;2;1;1;"293087,7";
2018;000007125;2;1;1;27540;
2019;000007128;2;3;9;"536237,51";
2020;000007130;2;3;4;"999997,5";
2021;000007131;2;4;25;"1092963,01";
2022;000007135;2;3;4;"117199,75";
2023;000006504;2;1;1;"45331,5";
2024;000009859;2;3;5;128121;
2025;000007140;2;1;1;46780;
2026;000009839;2;3;4;"97520,49";
2027;000007164;2;4;14;"876585,8";
2028;000007168;2;1;1;19580;
2029;000009628;2;3;7;"123020,5";
2030;000007173;2;2;3;"147313,5";
2031;000007176;2;4;35;"2426896,5";
2032;000009721;2;4;34;3878713;
2033;000009721;2;2;2;139500;
2034;000007185;2;4;39;"1528065,1";
2035;000007190;2;4;17;"723131,5";
2036;000007191;2;5;91;"8537668,32";
2037;000007195;2;2;3;"88894,2";
2038;000007219;2;4;35;"933910,51";
2039;000007227;2;4;13;"548103,5";
2040;000007237;2;5;60;"2414663,84";
2041;000007257;2;1;1;"400288,2";
2042;000007268;2;2;3;1698040;
2043;000007270;2;4;22;"342970,5";
2044;000007275;2;2;2;64952;
2045;000007277;2;3;6;"442221,4";
2046;000007282;2;4;38;"1731236,49";
2047;000007292;2;1;1;"22860,85";
2048;000009912;2;2;2;173056;
2049;000007298;2;2;2;438122;
2050;000007299;2;1;1;58880;
2051;000009914;2;1;1;80464;
2052;000007317;2;2;3;"65939,5";
2053;000007320;2;2;3;248222;
2054;000009729;2;4;11;186257;
2055;000007337;2;5;47;"1319435,55";
2056;000007341;2;2;2;"2972,5";
2057;000007344;2;1;1;25130;
2058;000007347;2;1;1;"5417,5";
2059;000007357;2;3;7;"124909,5";
2060;000007360;2;1;1;24664;
2061;000007364;2;2;2;"114791,5";
2062;000007366;2;2;3;"1068803,5";
2063;000007372;2;3;6;"244162,01";
2064;000009656;2;4;28;"991472,66";
2065;000007373;2;5;46;"1415439,75";
2066;000007381;2;1;1;18722;
2067;000007403;2;3;4;12310;
2068;000007404;2;4;12;"186706,5";
2069;000007456;2;1;1;33275;
2070;000007473;2;3;10;337871;
2071;000007417;2;1;1;"939018,9";
2072;000009831;2;2;2;"11103,99";
2073;000009803;2;1;1;65753;
2074;000007513;2;3;4;38032;
2075;000111810;2;4;19;"2380349,95";
2076;000007517;2;3;4;"49510,4";
2077;000009854;2;2;2;9567;
2078;000009834;2;3;5;43338;
2079;000007538;2;3;9;"24622,9";
2080;000007539;2;1;1;1545;
2081;000009867;2;1;1;341553;
2082;000009657;2;2;3;"62397,36";
2083;000007559;2;3;7;"67040,5";
2084;000007568;2;2;3;118920;
2085;000007572;2;1;1;44703;
2086;000007594;2;3;6;"48989,4";
2087;000007610;2;4;14;"3846177,5";
2088;000007613;2;2;3;"84367,5";
2089;000007621;2;4;35;"566353,9";
2090;000009652;2;2;3;26660;
2091;000007641;2;1;1;77037;
2092;000009650;2;5;73;"3458711,77";
2093;000007642;2;2;2;15372;
2094;000007643;2;3;8;88047;
2095;000009869;2;3;7;543548;
2096;000007658;2;2;3;730299;
2097;000007672;2;2;2;60728;
2098;000007680;2;3;4;75459;
2099;000007704;2;1;1;"14433,5";
2100;000007742;2;1;1;16238;
2101;000111811;2;1;1;"2142,5";
2102;000007758;2;2;2;65163;
2103;000009857;2;4;28;"959734,2";
2104;000007770;2;4;17;"769875,61";
2105;000007790;2;1;1;410820;
2106;000009796;2;3;5;"391452,51";
2107;000009689;2;1;1;17892;
2108;000007829;2;3;5;"32831,5";
2109;000007830;2;4;36;"16838900,5";
2110;000007864;2;4;16;"1663386,29";
2111;000007882;2;3;8;54921;
2112;000007884;2;1;1;"9676,8";
2113;000007889;2;3;4;"23730,51";
2114;000007903;2;1;1;20780;
2115;000009761;2;3;6;"203703,5";
2116;000007914;2;3;4;"35101,5";
2117;000007917;2;3;5;200738;
2118;000007919;2;1;1;"34752,9";
2119;000009870;2;3;4;51373;
2120;000009830;2;1;1;14381;
2121;000007925;2;1;1;47400;
2122;000009725;2;2;3;11723;
2123;000009702;2;1;1;"11390,8";
2124;000009723;2;1;1;"8142,4";
2125;000007949;2;2;2;"11545,5";
2126;000007951;2;4;19;"2123687,02";
2127;000009908;2;3;8;1089027;
2128;000009823;2;3;4;"193038,5";
2129;000007971;2;4;12;"2766818,75";
2130;000007980;2;1;1;"708577,5";
2131;000008048;2;2;2;9449;
2132;000008059;2;1;1;47155;
2133;000009783;2;3;4;94836;
2134;000008097;2;4;25;"1750465,55";
2135;000008105;2;1;1;154980;
2136;000008125;2;4;12;12180;
2137;000008132;2;2;3;132097;
2138;000009673;2;1;1;"6560,5";
2139;000008166;2;5;43;"17383046,53";
2140;000010012;2;1;1;6156;
2141;000008179;2;1;1;"6701,5";
2142;000008188;2;2;3;81717;
2143;000008187;2;1;1;86104;
2144;000008206;2;3;6;"1107737,7";
2145;000008220;2;3;5;248184;
2146;000008241;2;2;2;64267;
2147;000009883;2;2;2;416120;
2148;000008260;2;4;12;"1162224,09";
2149;000008270;2;5;47;"1253650,2";
2150;000008293;2;1;1;5104;
2151;000008285;2;5;85;"1253907,21";
2152;000008286;2;2;2;45070;
2153;000008288;2;1;1;"4368,75";
2154;000111814;2;1;1;"31838,24";
2155;000008305;2;4;23;"183409,9";
2156;000008306;2;3;9;"161915,61";
2157;000009981;2;1;1;5013;
2158;000009999;2;1;1;38340;
2159;000008337;2;1;1;419850;
2160;000008338;2;1;1;21043;
2161;000008339;2;3;5;"152260,5";
2162;000008342;2;3;5;177146;
2163;000008343;2;2;2;"25277,5";
2164;000008363;2;2;2;"43289,5";
2165;000008364;2;3;6;"278780,31";
2166;000008374;2;2;3;3275;
2167;000008378;2;4;11;"239042,8";
2168;000008389;2;3;4;"97606,5";
2169;000008391;2;4;12;693285;
2170;000008393;2;2;2;"200421,5";
2171;000008396;2;1;1;62599;
2172;000008414;2;1;1;"7170,5";
2173;000008422;2;3;8;"514019,01";
2174;000008448;2;3;6;402225;
2175;000002494;2;5;44;"1009707,3";
2176;000008506;2;1;1;2547;
2177;000009663;2;2;2;13403;
2178;000008512;2;3;5;"46714,02";
2179;000008513;2;5;47;"1028322,24";
2180;000009940;2;1;1;94520;
2181;000008576;2;2;3;796314;
2182;000009946;2;4;17;"785601,51";
2183;000008588;2;2;2;"258215,5";
2184;000008591;2;2;2;"165938,15";
2185;000008605;2;3;4;875436;
2186;000008609;2;1;1;"2331,5";
2187;000009825;2;1;1;126100;
2188;000008623;2;5;43;"1113900,11";
2189;000008629;2;3;8;"30144,5";
2190;000008630;2;3;6;"290772,25";
2191;000009866;2;4;11;"119459,9";
2192;000009798;2;5;86;"2514272,97";
2193;000008232;2;4;15;"611434,6";
2194;000008670;2;4;31;"7350010,49";
2195;000008682;2;3;4;183084;
2196;000008700;2;1;1;34584;
2197;000008702;2;2;2;84814;
2198;000008731;2;3;10;244844;
2199;000008738;2;3;6;"75887,3";
2200;000009691;2;3;4;"201346,5";
2201;000009701;2;1;1;132000;
2202;000008776;2;4;13;"340425,61";
2203;000009774;2;2;2;"6814,7";
2204;000008792;2;3;4;"692589,48";
2205;000008809;2;4;29;"558667,17";
2206;000008814;2;4;29;"15817719,89";
2207;000008817;2;3;4;"57668,5";
2208;000009936;2;1;1;"23127,5";
2209;000008830;2;1;1;"151285,5";
2210;000008837;2;3;7;"315192,65";
2211;000008839;2;3;8;248400;
2212;000008845;2;4;18;"272251,71";
2213;000008846;2;2;2;"33913,5";
2214;000008859;2;3;8;"271134,5";
2215;000008860;2;1;1;23000;
2216;000008864;2;1;1;"83158,5";
2217;000008866;2;1;1;"264955,5";
2218;000009776;2;1;1;"25533,3";
2219;000008874;2;3;4;362249;
2220;000008889;2;4;18;"309676,86";
2221;000008891;2;4;18;"100374,1";
2222;000009668;2;1;1;"11856,5";
2223;000008897;2;2;2;"633122,5";
2224;000008898;2;4;14;"1868210,8";
2225;000008902;2;2;3;516320;
2226;000008903;2;1;1;"14962,5";
2227;000009953;2;1;1;240367;
2228;000010607;2;4;16;"2700229,5";
2229;000009690;2;1;1;14001;
2230;000008947;2;1;1;8532;
2231;000008948;2;2;2;426516;
2232;000008950;2;3;8;"552156,5";
2233;000008958;2;1;1;13771;
2234;000008960;2;5;71;"6183256,21";
2235;000008965;2;1;1;76535;
2236;000008969;2;1;1;"59995,5";
2237;000009855;2;2;2;7598;
2238;000008982;2;1;1;925000;
2239;000009789;2;2;2;2088;
2240;000009010;2;1;1;"137680,5";
2241;000009031;2;1;1;24576;
2242;000009047;2;5;57;"4361164,7";
2243;000009661;2;1;1;10185;
2244;000009070;2;4;13;"273912,5";
2245;000009076;2;1;1;124206;
2246;000009874;2;1;1;"1970,4";
2247;000009083;2;3;4;"85299,5";
2248;000009103;2;4;15;"257582,55";
2249;000009134;2;3;9;"30943,4";
2250;000009136;2;1;1;4052;
2251;000009145;2;1;1;10596;
2252;000009759;2;3;5;50389;
2253;000009932;2;2;2;78062;
2254;000009171;2;2;2;"26752,5";
2255;000009175;2;2;3;89236;
2256;000009828;2;2;3;171127;
2257;000009192;2;3;4;143933;
2258;000009861;2;3;8;275176;
2259;000009195;2;4;12;"170786,5";
2260;000009215;2;2;3;145500;
2261;000009246;2;1;1;12804;
2262;000009762;2;2;3;1885060;
2263;000009261;2;3;8;"131676,51";
2264;000009265;2;4;21;"426661,4";
2265;000009266;2;1;1;"5171,5";
2266;000009267;2;4;13;"1689439,9";
2267;000009313;2;1;1;2885;
2268;000009330;2;5;51;"31235719,62";
2269;000009819;2;1;1;37330;
2270;000009361;2;2;2;134274;
2271;000009373;2;1;1;"167157,5";
2272;000009380;2;2;3;"1277546,5";
2273;000009382;2;3;6;"83602,5";
2274;000003193;2;1;1;"3028,01";
2275;000009399;2;3;6;391649;
2276;000009842;2;1;1;83916;
2277;000009415;2;2;2;13080;
2278;000009909;2;2;3;581563;
2279;000009192;2;4;22;"838145,74";
2280;000009800;2;2;2;60900;
2281;000009448;2;1;1;"340254,1";
2282;000009490;2;4;26;"2719088,4";
2283;000009933;2;1;1;68900;
2284;000009510;2;2;2;"148922,5";
2285;000009555;2;1;1;6386;
2286;000009990;2;1;1;"397961,5";
2287;000009559;2;4;32;"2992947,7";
2288;000009887;2;1;1;50624;
2289;000009591;2;1;1;34937;
2290;000009603;2;4;34;"660435,5";
2291;000009604;2;3;10;"1643543,75";
2292;000009608;2;2;2;151758;
2293;000009621;2;3;5;"37667,3";
2294;000000028;3;3;7;"219436,2";
2295;000010444;3;2;3;"178885,99";
2296;000000034;3;1;1;4800;
2297;000010172;3;1;1;3240;
2298;000000036;3;5;130;"10709636,88";
2299;000010024;3;1;1;67750;
